Year,Week,Ranking,TV,movie_zh_name,first_air_date,genre_ids,category,id,origin_country,original_language,overview,imdb_score,popularity,vote_average,vote_count
2021,29,6,Love (ft. Marriage and Divorce),婚詞離曲,2021/1/23,18,家庭,116041,KR,ko,"Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages.",6.6,39.72,6.1,8
2021,29,7,Vincenzo,黑道律師文森佐,2021/2/20,"10759, 35, 18",社會議題,117376,KR,ko,"Vincenzo Cassano is an Italian lawyer and Mafia consigliere who moves back to Korea due to a conflict within his organization. He ends up crossing paths with a sharp-tongued lawyer named Cha-young, and the two join forces in using villainous methods to take down villains who cannot be punished by the law.",8.4,59.603,8.8,491
2021,29,8,Racket Boys,羽球少年團,2021/5/31,"18, 35, 10751","青少年, 喜劇",125437,KR,ko,A story of a boys' badminton team at a middle school in Haenam as they compete in a junior athletic competition. The 16 year old boys and girls in Haenam grow as people during this time.,4,4.87,8,7
2021,29,9,Jujutsu Kaisen,咒術迴戰,2020/10/3,"16, 10759, 10765",,95479,JP,ja,"Yuji Itadori is a boy with tremendous physical strength, though he lives a completely ordinary high school life. One day, to save a classmate who has been attacked by curses, he eats the finger of Ryomen Sukuna, taking the curse into his own soul. From then on, he shares one body with Ryomen Sukuna. Guided by the most powerful of sorcerers, Satoru Gojo, Itadori is admitted to Tokyo Jujutsu High School, an organization that fights the curses... and thus begins the heroic tale of a boy who became a curse to exorcise a curse, a life from which he could never turn back.",,485.172,8.5,2082
2021,30,1,"Nevertheless,",無法抗拒的他,2021/6/19,18,"網路漫改, 浪漫",126035,KR,ko,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,7.2,49.858,8.1,31
2021,30,10,Kingdom,屍戰朝鮮,2019/1/25,18107599648,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",70593,KR,ko,"In this zombie thriller set in Korea's medieval Joseon dynasty which has been defeated by corruption and famine, a mysterious rumor of the king’s death spreads, as does a strange plague that renders the infected immune to death and hungry for flesh. The crown prince, fallen victim to a conspiracy, sets out on a journey to unveil the evil scheme and save his people.",8.3,43.189,8.4,649
2021,30,2,Hospital Playlist,機智醫生生活,2020/3/12,"18, 35",醫療,96102,KR,ko,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",8.8,40.992,9,49
2021,30,3,The Good Doctor,良醫墨非,2017/9/25,18,,71712,US,en,"Shaun Murphy, a young surgeon with autism and savant syndrome, relocates from a quiet country life to join a prestigious hospital's surgical unit. Unable to personally connect with those around him, Shaun uses his extraordinary medical gifts to save lives and challenge the skepticism of his colleagues.",,968.357,8.5,10402
2021,30,4,The Rational Life,The Rational Life,2021/3/31,18,,122206,CN,zh,"Shen Ruo Xin is a thirty-something professional who decides to take a stand against unfair societal expectations At her workplace she finds herself drawn  to two different  men - one  her trusted, younger assistant, the other her bachelor boss.  Knowing she is considered a 'leftover woman' weighs heavily on her.  Will  she opt to marry the man society deems appropriate, or will she listen to her heart and screw up the courage to pursue a romance with the younger man?",,6.916,8.7,3
2021,30,5,Racket Boys,羽球少年團,2021/5/31,"18, 35, 10751","青少年, 喜劇",125437,KR,ko,A story of a boys' badminton team at a middle school in Haenam as they compete in a junior athletic competition. The 16 year old boys and girls in Haenam grow as people during this time.,4,4.87,8,7
2021,30,6,Sex/Life,NA,2021/6/25,18,,126280,US,en,A woman's daring sexual past collides with her married-with-kids present when the bad-boy ex she can't stop fantasizing about crashes back into her life.,,202.584,7.1,924
2021,30,7,Jujutsu Kaisen,咒術迴戰,2020/10/3,"16, 10759, 10765",,95479,JP,ja,"Yuji Itadori is a boy with tremendous physical strength, though he lives a completely ordinary high school life. One day, to save a classmate who has been attacked by curses, he eats the finger of Ryomen Sukuna, taking the curse into his own soul. From then on, he shares one body with Ryomen Sukuna. Guided by the most powerful of sorcerers, Satoru Gojo, Itadori is admitted to Tokyo Jujutsu High School, an organization that fights the curses... and thus begins the heroic tale of a boy who became a curse to exorcise a curse, a life from which he could never turn back.",,485.172,8.5,2082
2021,30,8,Vincenzo,黑道律師文森佐,2021/2/20,"10759, 35, 18",社會議題,117376,KR,ko,"Vincenzo Cassano is an Italian lawyer and Mafia consigliere who moves back to Korea due to a conflict within his organization. He ends up crossing paths with a sharp-tongued lawyer named Cha-young, and the two join forces in using villainous methods to take down villains who cannot be punished by the law.",8.4,59.603,8.8,491
2021,30,9,Love (ft. Marriage and Divorce),婚詞離曲,2021/1/23,18,家庭,116041,KR,ko,"Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages.",6.6,39.72,6.1,8
2021,31,1,"Nevertheless,",無法抗拒的他,2021/6/19,18,"網路漫改, 浪漫",126035,KR,ko,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,7.2,49.858,8.1,31
2021,31,10,You Are My Spring,你是我的春天,2021/7/5,18,浪漫,126698,KR,ko,A hotel concierge and a psychiatrist with traumatic childhoods form a heartfelt bond when they become entangled in a perplexing local murder case.,7.4,3.727,8.3,4
2021,31,2,What's Wrong with Secretary Kim,金秘書為何那樣,2018/6/6,"35, 18","網路漫改, 浪漫, 喜劇, 書籍改編",79434,KR,ko,"Lee Young-Joon's family runs a large company and he works as the vice-president of the company. He is smart, rich and handsome, but he is arrogant. His secretary is Kim Mi-So. She has worked for him for years and she is perfect for him, but Kim Mi-So decides to quit her job.",8.1,30.999,8.4,384
2021,31,3,Hospital Playlist,機智醫生生活,2020/3/12,"18, 35",醫療,96102,KR,ko,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",8.8,40.992,9,49
2021,31,4,The Good Doctor,良醫墨非,2017/9/25,18,,71712,US,en,"Shaun Murphy, a young surgeon with autism and savant syndrome, relocates from a quiet country life to join a prestigious hospital's surgical unit. Unable to personally connect with those around him, Shaun uses his extraordinary medical gifts to save lives and challenge the skepticism of his colleagues.",,968.357,8.5,10402
2021,31,5,Love (ft. Marriage and Divorce),婚詞離曲,2021/1/23,18,家庭,116041,KR,ko,"Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages.",6.6,39.72,6.1,8
2021,31,6,The Rational Life,The Rational Life,2021/3/31,18,,122206,CN,zh,"Shen Ruo Xin is a thirty-something professional who decides to take a stand against unfair societal expectations At her workplace she finds herself drawn  to two different  men - one  her trusted, younger assistant, the other her bachelor boss.  Knowing she is considered a 'leftover woman' weighs heavily on her.  Will  she opt to marry the man society deems appropriate, or will she listen to her heart and screw up the courage to pursue a romance with the younger man?",,6.916,8.7,3
2021,31,7,Lawless Lawyer,武法律師,2018/5/12,"80, 10759","犯罪, 法庭, 驚悚",78796,KR,ko,"Driven by the desire to avenge his mother, a former gangster turned lawyer uses both his fists and the loopholes in law to fight against those with absolute power.",7.6,9.004,7.6,25
2021,31,8,Racket Boys,羽球少年團,2021/5/31,"18, 35, 10751","青少年, 喜劇",125437,KR,ko,A story of a boys' badminton team at a middle school in Haenam as they compete in a junior athletic competition. The 16 year old boys and girls in Haenam grow as people during this time.,4,4.87,8,7
2021,31,9,Vincenzo,黑道律師文森佐,2021/2/20,"10759, 35, 18",社會議題,117376,KR,ko,"Vincenzo Cassano is an Italian lawyer and Mafia consigliere who moves back to Korea due to a conflict within his organization. He ends up crossing paths with a sharp-tongued lawyer named Cha-young, and the two join forces in using villainous methods to take down villains who cannot be punished by the law.",8.4,59.603,8.8,491
2021,32,1,Hospital Playlist,機智醫生生活,2020/3/12,"18, 35",醫療,96102,KR,ko,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",8.8,40.992,9,49
2021,32,10,Cooking With Paris,Cooking With Paris,2021/8/4,10764,,129024,US,en,"Paris Hilton can cook...kind of. And shes turning the traditional cooking show upside down. Shes not a trained chef and shes not trying to be. With the help of her celebrity friends, she navigates new ingredients, new recipes and exotic kitchen appliances.",,3.874,6.6,40
2021,32,2,"Nevertheless,",無法抗拒的他,2021/6/19,18,"網路漫改, 浪漫",126035,KR,ko,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,7.2,49.858,8.1,31
2021,32,3,What's Wrong with Secretary Kim,金秘書為何那樣,2018/6/6,"35, 18","網路漫改, 浪漫, 喜劇, 書籍改編",79434,KR,ko,"Lee Young-Joon's family runs a large company and he works as the vice-president of the company. He is smart, rich and handsome, but he is arrogant. His secretary is Kim Mi-So. She has worked for him for years and she is perfect for him, but Kim Mi-So decides to quit her job.",8.1,30.999,8.4,384
2021,32,4,Shaman King,通靈王 第2作,2021/4/1,"16, 35, 10765, 10759",,104699,JP,ja,"Medium Yoh Asakura enters a battle tournament held every 500 years, competing with other shamans in a bid to become the all-powerful Shaman King.",,93.374,8.4,215
2021,32,5,Racket Boys,羽球少年團,2021/5/31,"18, 35, 10751","青少年, 喜劇",125437,KR,ko,A story of a boys' badminton team at a middle school in Haenam as they compete in a junior athletic competition. The 16 year old boys and girls in Haenam grow as people during this time.,4,4.87,8,7
2021,32,6,Love (ft. Marriage and Divorce),婚詞離曲,2021/1/23,18,家庭,116041,KR,ko,"Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages.",6.6,39.72,6.1,8
2021,32,7,The Good Doctor,良醫墨非,2017/9/25,18,,71712,US,en,"Shaun Murphy, a young surgeon with autism and savant syndrome, relocates from a quiet country life to join a prestigious hospital's surgical unit. Unable to personally connect with those around him, Shaun uses his extraordinary medical gifts to save lives and challenge the skepticism of his colleagues.",,968.357,8.5,10402
2021,32,8,The Making of an Ordinary Woman,俗女養成記,2019/8/4,"35, 18, 10751",,92925,TW,zh,"A story of a woman born in 60s grew up in a Chinese herbal medicine store in southern Taiwan. Love, marriage, and seniority in human relationships around her collide together, leading to a different aspect of life.",,5.053,9.2,9
2021,32,9,The Rational Life,The Rational Life,2021/3/31,18,,122206,CN,zh,"Shen Ruo Xin is a thirty-something professional who decides to take a stand against unfair societal expectations At her workplace she finds herself drawn  to two different  men - one  her trusted, younger assistant, the other her bachelor boss.  Knowing she is considered a 'leftover woman' weighs heavily on her.  Will  she opt to marry the man society deems appropriate, or will she listen to her heart and screw up the courage to pursue a romance with the younger man?",,6.916,8.7,3
2021,33,1,SEQALU: Formosa 1867,斯卡羅,2021/8/14,18,,119154,TW,zh,"Adapted from the historical facts of Taiwan. On March 12, 1867, the American merchant ship  Rover was shipwrecked at the southern end of Taiwans Hengchun Peninsula.

While The Rover Incident broke out, Tiap-moe was 18 years old. She was proficient in multiple languages, so she helped American Consul Charles Le Gendre with his investigation. During the investigation, she were forced to involve in a complex ethnic struggle. Facing the questioning and bullying associated with her ethnic groups, gender and bloodline, was Tiap-moe brave enough to help the Westerners, the Seqalus, the Hokkiens and Hakkas, even herself, to reach a state of peace and understanding?",,2.097,7,2
